time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-08-06 09:30:00-04:00,MLTrader,3a20f4b8d18f44cf907fdab49196ce80,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1799.800048828125,83.0,0.0
2021-08-07 09:30:00-04:00,MLTrader,80a00bca40e447ab9bbb5f052385f139,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-08-07 09:30:00-04:00,MLTrader,5e53f0843c4c4c46b6add376c47fa9a1,GC=F,buy,market,fill,1,day,0.0,1,stock,1799.800048828125,83.0,0.0
2021-08-09 09:30:00-04:00,MLTrader,1918d207f61c410eb0870b4e2d436d17,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-08-09 09:30:00-04:00,MLTrader,1918d207f61c410eb0870b4e2d436d17,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1753.5,85.0,0.0
2021-08-10 09:30:00-04:00,MLTrader,a43dc292d3a443bc8d3c623a97a59e30,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-08-10 09:30:00-04:00,MLTrader,567d9231e7764d229106ba87b0b2c730,GC=F,buy,market,fill,1,day,0.0,1,stock,1728.5999755859375,85.0,0.0
2021-08-11 09:30:00-04:00,MLTrader,a1b23fca549d420797731bbe325ae756,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-11 09:30:00-04:00,MLTrader,a1b23fca549d420797731bbe325ae756,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1727.300048828125,87.0,0.0
2021-08-12 09:30:00-04:00,MLTrader,a38a078562dd423c894ac82ba45cdd79,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-12 09:30:00-04:00,MLTrader,d30b16a3b8b34b59b685f0769c31e53a,GC=F,sell,market,fill,1,day,0.0,1,stock,1749.699951171875,87.0,0.0
2021-08-13 09:30:00-04:00,MLTrader,46693fa0e90f4845ac2d4c7d635890ac,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-13 09:30:00-04:00,MLTrader,46693fa0e90f4845ac2d4c7d635890ac,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1758.300048828125,87.0,0.0
2021-08-14 09:30:00-04:00,MLTrader,b88ba0d6432d4765b97b0d9bbb796bda,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-14 09:30:00-04:00,MLTrader,91bd4cd71b864704a522d2db0b108bd9,GC=F,sell,market,fill,1,day,0.0,1,stock,1758.300048828125,87.0,0.0
2021-08-23 09:30:00-04:00,MLTrader,268378d9c6be438eae569249dc81c695,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-23 09:30:00-04:00,MLTrader,268378d9c6be438eae569249dc81c695,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1776.800048828125,86.0,0.0
2021-08-24 09:30:00-04:00,MLTrader,15f9de59c0af4e439844cd80236d500f,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-24 09:30:00-04:00,MLTrader,d4c81b5f43c5483181c10910e07e5a42,GC=F,sell,market,fill,1,day,0.0,1,stock,1801.0,86.0,0.0
2021-08-26 09:30:00-04:00,MLTrader,99278737040f42148f3b827cfa324c03,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-08-26 09:30:00-04:00,MLTrader,99278737040f42148f3b827cfa324c03,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1787.4000244140625,86.0,0.0
2021-08-27 09:30:00-04:00,MLTrader,8c9dc18fd8774199b6ecbd6258a98c1d,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-08-27 09:30:00-04:00,MLTrader,d95036341b9a42d38bb85463d3f3e408,GC=F,sell,market,fill,1,day,0.0,1,stock,1803.4000244140625,86.0,0.0
2021-09-07 09:30:00-04:00,MLTrader,000f6b0f756c4876b0b672bc678ca3c4,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-07 09:30:00-04:00,MLTrader,000f6b0f756c4876b0b672bc678ca3c4,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1825.699951171875,85.0,0.0
2021-09-08 09:30:00-04:00,MLTrader,fb1acb9464bf4502b9369604e2bdad53,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-09-08 09:30:00-04:00,MLTrader,00dbe2b377a549fda6c823a64aba5174,GC=F,buy,market,fill,1,day,0.0,1,stock,1781.699951171875,85.0,0.0
2021-09-15 09:30:00-04:00,MLTrader,c6479d1920a642a287d731d50ace9550,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-15 09:30:00-04:00,MLTrader,c6479d1920a642a287d731d50ace9550,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1803.699951171875,88.0,0.0
2021-09-16 09:30:00-04:00,MLTrader,9cd918c0481e4faf962eb7bd50dc228f,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-09-16 09:30:00-04:00,MLTrader,6fa155a33b4b42eabd301901a4a161b1,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-09-16 09:30:00-04:00,MLTrader,8aa609337ac1422dbd67a3ff9fe9f843,GC=F,buy,market,fill,1,day,0.0,1,stock,1792.9000244140625,88.0,0.0
